From,To,Subject,Message,Day,Date & Time,url_count,Cleaned_Subject,Cleaned_Message,Combined_Text,Qwen2.5_Category
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,hr notice,review the new employee benefits,Monday,1/20/2022 14:07,1,hr notice,review new employee benefit,hr notice review new employee benefit,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,employee handbook update,policy on remote work updated,Monday,10/2/2022 14:34,2,employee handbook update,policy remote work update,employee handbook update policy remote work update,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,company policy change,policy on remote work updated,Thursday,8/19/2022 19:32,0,company policy change,policy remote work update,company policy change policy remote work update,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,employee handbook update,policy on remote work updated,Wednesday,8/3/2022 1:18,2,employee handbook update,policy remote work update,employee handbook update policy remote work update,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,hr notice,hr has rolled out a new guideline,Tuesday,6/4/2022 16:14,0,hr notice,hr roll new guideline,hr notice hr roll new guideline,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,hr notice,policy on remote work updated,Friday,10/13/2022 16:46,2,hr notice,policy remote work update,hr notice policy remote work update,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,employee handbook update,policy on remote work updated,Wednesday,2/22/2022 23:59,2,employee handbook update,policy remote work update,employee handbook update policy remote work update,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,employee handbook update,hr has rolled out a new guideline,Thursday,4/4/2022 2:14,1,employee handbook update,hr roll new guideline,employee handbook update hr roll new guideline,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,company policy change,review the new employee benefits,Tuesday,6/2/2022 14:29,0,company policy change,review new employee benefit,company policy change review new employee benefit,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,hr notice,review the new employee benefits,Wednesday,2/19/2022 5:03,0,hr notice,review new employee benefit,hr notice review new employee benefit,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,employee handbook update,review the new employee benefits,Tuesday,6/7/2022 16:12,0,employee handbook update,review new employee benefit,employee handbook update review new employee benefit,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,employee handbook update,hr has rolled out a new guideline,Tuesday,6/29/2022 14:30,1,employee handbook update,hr roll new guideline,employee handbook update hr roll new guideline,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,employee handbook update,policy on remote work updated,Thursday,6/25/2022 5:49,2,employee handbook update,policy remote work update,employee handbook update policy remote work update,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,company policy change,policy on remote work updated,Friday,4/2/2022 13:42,2,company policy change,policy remote work update,company policy change policy remote work update,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,company policy change,hr has rolled out a new guideline,Wednesday,1/8/2022 21:25,2,company policy change,hr roll new guideline,company policy change hr roll new guideline,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,hr notice,policy on remote work updated,Monday,6/16/2022 11:38,1,hr notice,policy remote work update,hr notice policy remote work update,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,hr notice,policy on remote work updated,Monday,8/3/2022 16:39,0,hr notice,policy remote work update,hr notice policy remote work update,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,company policy change,hr has rolled out a new guideline,Tuesday,1/25/2022 22:46,0,company policy change,hr roll new guideline,company policy change hr roll new guideline,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,company policy change,review the new employee benefits,Monday,3/1/2022 12:47,0,company policy change,review new employee benefit,company policy change review new employee benefit,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,employee handbook update,policy on remote work updated,Tuesday,9/16/2022 12:24,2,employee handbook update,policy remote work update,employee handbook update policy remote work update,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,employee handbook update,review the new employee benefits,Monday,2/26/2022 12:49,2,employee handbook update,review new employee benefit,employee handbook update review new employee benefit,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,company policy change,review the new employee benefits,Monday,4/29/2022 14:24,2,company policy change,review new employee benefit,company policy change review new employee benefit,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,hr notice,review the new employee benefits,Thursday,6/25/2022 16:19,1,hr notice,review new employee benefit,hr notice review new employee benefit,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,hr notice,review the new employee benefits,Friday,11/28/2022 7:34,1,hr notice,review new employee benefit,hr notice review new employee benefit,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,hr notice,policy on remote work updated,Wednesday,8/17/2022 18:56,2,hr notice,policy remote work update,hr notice policy remote work update,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,employee handbook update,review the new employee benefits,Thursday,3/24/2022 5:41,0,employee handbook update,review new employee benefit,employee handbook update review new employee benefit,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,employee handbook update,hr has rolled out a new guideline,Tuesday,1/1/2022 14:36,2,employee handbook update,hr roll new guideline,employee handbook update hr roll new guideline,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,hr notice,policy on remote work updated,Thursday,9/17/2022 17:46,1,hr notice,policy remote work update,hr notice policy remote work update,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,hr notice,hr has rolled out a new guideline,Monday,1/31/2022 6:54,0,hr notice,hr roll new guideline,hr notice hr roll new guideline,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,employee handbook update,hr has rolled out a new guideline,Wednesday,10/12/2022 18:45,0,employee handbook update,hr roll new guideline,employee handbook update hr roll new guideline,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,company policy change,review the new employee benefits,Thursday,4/17/2022 5:53,2,company policy change,review new employee benefit,company policy change review new employee benefit,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,employee handbook update,policy on remote work updated,Tuesday,8/30/2022 1:50,2,employee handbook update,policy remote work update,employee handbook update policy remote work update,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,company policy change,review the new employee benefits,Tuesday,8/8/2022 18:11,0,company policy change,review new employee benefit,company policy change review new employee benefit,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,company policy change,hr has rolled out a new guideline,Monday,2/11/2022 21:58,1,company policy change,hr roll new guideline,company policy change hr roll new guideline,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,employee handbook update,review the new employee benefits,Friday,9/13/2022 12:21,2,employee handbook update,review new employee benefit,employee handbook update review new employee benefit,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,company policy change,policy on remote work updated,Wednesday,9/1/2022 18:43,2,company policy change,policy remote work update,company policy change policy remote work update,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,company policy change,review the new employee benefits,Friday,11/7/2022 13:36,0,company policy change,review new employee benefit,company policy change review new employee benefit,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,employee handbook update,policy on remote work updated,Friday,1/29/2022 17:09,0,employee handbook update,policy remote work update,employee handbook update policy remote work update,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,company policy change,policy on remote work updated,Wednesday,2/20/2022 21:17,2,company policy change,policy remote work update,company policy change policy remote work update,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,hr notice,review the new employee benefits,Thursday,4/9/2022 6:45,1,hr notice,review new employee benefit,hr notice review new employee benefit,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,hr notice,review the new employee benefits,Wednesday,3/9/2022 9:31,1,hr notice,review new employee benefit,hr notice review new employee benefit,Internal Policies & HR Updates
internal_policies_&_hr_updates@fyp-ai.com,employee@enron.com,company policy change,review the new employee benefits,Thursday,9/12/2022 7:21,1,company policy change,review new employee benefit,company policy change review new employee benefit,Internal Policies & HR Updates
